Checkpoint number,Checkpoint fraction,CP number branch 1,CP fraction branch 1,CP number branch 2,CP fraction branch 2,Ground checkpoint,Contact checkpoint,Lap index,Lap distance,X,Y,Z,Notes
8,0.77474731,8,0.77474731,8,0.77474731,22,22,0,1557.77051,110.17654,168.36732,-1557.77051,
8,0.74493766,8,0.74493766,8,0.74493766,22,22,0,1552.26172,110.94938,165.7312,-1552.26172,
8,0.71443045,8,0.71443045,8,0.71443045,22,22,0,1546.62402,111.26572,163.22713,-1546.62402,
8,0.68337369,8,0.68337369,8,0.68337369,22,22,0,1540.88477,111.13124,160.8672,-1540.88477,
8,0.65192324,8,0.65192324,8,0.65192324,22,22,0,1535.07275,110.55546,158.65895,-1535.07275,
8,0.62023634,8,0.62023634,8,0.62023634,22,22,0,1529.21704,109.54987,156.60648,-1529.21704,
8,0.58846283,8,0.58846283,8,0.58846283,22,22,0,1523.34534,108.12632,154.71091,-1523.34534,
8,0.55674881,8,0.55674881,8,0.55674881,22,22,0,1517.48462,106.29633,152.97154,-1517.48462,
8,0.52523232,8,0.52523232,8,0.52523232,22,22,0,1511.6604,104.07072,151.38593,-1511.6604,
8,0.49404541,8,0.49404541,8,0.49404541,22,22,0,1505.89709,101.45945,149.95067,-1505.89709,
8,0.46331826,8,0.46331826,8,0.46331826,22,22,0,1500.21875,98.47194,148.66219,-1500.21875,
8,0.43317768,8,0.43317768,8,0.43317768,22,22,0,1494.6488,95.1166,147.5164,-1494.6488,
8,0.4037472,8,0.4037472,8,0.4037472,22,22,0,1489.21008,91.40173,146.5089,-1489.21008,
8,0.37515301,8,0.37515301,8,0.37515301,22,22,0,1483.9259,87.33579,145.63576,-1483.9259,
8,0.34751925,8,0.34751925,8,0.34751925,22,22,0,1478.81921,82.92721,144.89304,-1478.81921,
8,0.32097077,8,0.32097077,8,0.32097077,22,22,0,1473.91309,78.1849,144.27678,-1473.91309,
8,0.2956351,8,0.2956351,8,0.2956351,22,22,0,1469.23108,73.11883,143.78354,-1469.23108,
8,0.2716364,8,0.2716364,8,0.2716364,22,22,0,1464.79614,67.73992,143.40961,-1464.79614,
8,0.24910082,8,0.24910082,8,0.24910082,22,22,0,1460.63159,62.06077,143.15189,-1460.63159,
8,0.22815256,8,0.22815256,8,0.22815256,22,22,0,1456.76038,56.09472,143.00705,-1456.76038,
8,0.20679079,8,0.20679079,8,0.20679079,22,22,0,1452.81274,50.07166,142.5144,-1452.81274,
8,0.18535703,8,0.18535703,8,0.18535703,22,22,0,1448.85181,44.10651,141.79823,-1448.85181,
8,0.16247135,8,0.16247135,8,0.16247135,22,22,0,1444.62256,38.44855,140.65578,-1444.62256,
8,0.1382104,8,0.1382104,8,0.1382104,22,22,0,1440.13916,33.09299,139.13478,-1440.13916,
8,0.11278886,8,0.11278886,8,0.11278886,22,22,0,1435.44128,28.03521,137.30763,-1435.44128,
8,0.08634806,8,0.08634806,8,0.08634806,22,22,0,1430.55505,23.2822,135.22942,-1430.55505,
8,0.05898117,8,0.05898117,8,0.05898117,22,22,0,1425.49768,18.84222,132.94009,-1425.49768,
8,0.03046557,8,0.03046557,8,0.03046557,22,22,0,1420.22803,14.84222,130.47934,-1420.22803,
8,0.0007385,8,0.0007385,8,0.0007385,22,22,0,1414.7345,11.34791,127.88321,-1414.7345,
7,0.62666827,7,0.62666827,7,0.62666827,22,22,0,1408.99805,8.5427,125.25459,-1408.99805,
7,0.22797851,7,0.22797851,7,0.22797851,22,22,0,1403.0177,6.69751,122.77846,-1403.0177,
6,0.98562074,6,0.98562074,6,0.98562074,22,22,0,1396.74231,5.71575,120.33353,-1396.74231,
6,0.95299411,6,0.95299411,6,0.95299411,22,22,0,1390.2627,5.44565,117.93226,-1390.2627,
6,0.91988128,6,0.91988128,6,0.91988128,22,22,0,1383.68652,5.7585,115.61965,-1383.68652,
6,0.88662767,6,0.88662767,6,0.88662767,22,22,0,1377.0824,6.58342,113.42919,-1377.0824,
6,0.85343069,6,0.85343069,6,0.85343069,22,22,0,1370.4895,7.88753,111.38086,-1370.4895,
6,0.82042295,6,0.82042295,6,0.82042295,22,22,0,1363.9342,9.65248,109.48582,-1363.9342,
6,0.78771889,6,0.78771889,6,0.78771889,22,22,0,1357.43921,11.8625,107.74941,-1357.43921,
6,0.75542849,6,0.75542849,6,0.75542849,22,22,0,1351.02637,14.50156,106.17328,-1351.02637,
6,0.72365868,6,0.72365868,6,0.72365868,22,22,0,1344.71692,17.55319,104.75661,-1344.71692,
6,0.69251341,6,0.69251341,6,0.69251341,22,22,0,1338.53149,21.00184,103.4968,-1338.53149,
6,0.6620971,6,0.6620971,6,0.6620971,22,22,0,1332.49084,24.83229,102.39054,-1332.49084,
6,0.6325081,6,0.6325081,6,0.6325081,22,22,0,1326.6145,29.03094,101.43326,-1326.6145,
6,0.60384667,6,0.60384667,6,0.60384667,22,22,0,1320.92236,33.58413,100.62054,-1320.92236,
6,0.57621288,6,0.57621288,6,0.57621288,22,22,0,1315.43433,38.47944,99.9479,-1315.43433,
6,0.54970521,6,0.54970521,6,0.54970521,22,22,0,1310.16992,43.70446,99.41064,-1310.16992,
6,0.52442312,6,0.52442312,6,0.52442312,22,22,0,1305.14893,49.24639,99.00426,-1305.14893,
6,0.50046563,6,0.50046563,6,0.50046563,22,22,0,1300.39099,55.09261,98.72407,-1300.39099,
6,0.47793105,6,0.47793105,6,0.47793105,22,22,0,1295.91565,61.22901,98.5658,-1295.91565,
6,0.45691836,6,0.45691836,6,0.45691836,22,22,0,1291.74255,67.64114,98.5254,-1291.74255,
6,0.43752471,6,0.43752471,6,0.43752471,22,22,0,1287.89099,74.31352,98.59892,-1287.89099,
6,0.41984469,6,0.41984469,6,0.41984469,22,22,0,1284.37976,81.22964,98.7823,-1284.37976,
6,0.40396994,6,0.40396994,6,0.40396994,22,22,0,1281.22705,88.37085,99.07185,-1281.22705,
6,0.38966134,6,0.38966134,6,0.38966134,22,22,0,1278.38538,95.80413,99.34129,-1278.38538,
6,0.37263963,6,0.37263963,6,0.37263963,22,22,0,1275.00488,102.94109,98.8504,-1275.00488,
6,0.35289991,6,0.35289991,6,0.35289991,22,22,0,1271.08459,109.46584,97.85076,-1271.08459,
6,0.33021784,6,0.33021784,6,0.33021784,22,22,0,1266.57996,115.42408,96.31222,-1266.57996,
6,0.30485833,6,0.30485833,6,0.30485833,22,22,0,1261.54358,120.77246,94.37042,-1261.54358,
6,0.27707827,6,0.27707827,6,0.27707827,22,22,0,1256.02649,125.48123,92.13725,-1256.02649,
6,0.24715982,6,0.24715982,6,0.24715982,22,22,0,1250.08472,129.54318,89.70269,-1250.08472,
6,0.21542507,6,0.21542507,6,0.21542507,22,22,0,1243.78223,132.97055,87.14265,-1243.78223,
6,0.18223849,6,0.18223849,6,0.18223849,22,22,0,1237.19141,135.804,84.51488,-1237.19141,
6,0.14797136,6,0.14797136,6,0.14797136,22,22,0,1230.38599,138.08563,81.87543,-1230.38599,
6,0.11292298,6,0.11292298,6,0.11292298,22,22,0,1223.42542,139.83447,79.2798,-1223.42542,
6,0.07730176,6,0.07730176,6,0.07730176,22,22,0,1216.35107,141.05338,76.77293,-1216.35107,
6,0.04124473,6,0.04124473,6,0.04124473,22,22,0,1209.19019,141.73811,74.38612,-1209.19019,
6,0.0048687,6,0.0048687,6,0.0048687,22,22,0,1201.96594,141.88725,72.14054,-1201.96594,
3,0.75373191,3,0.75373191,3,0.96742374,22,22,0,1195.95435,141.50633,70.05112,-1194.70361,
3,0.39149246,3,0.39149246,3,0.91486716,22,22,0,1190.71973,140.60674,68.12816,-1187.43115,
3,0.07736646,3,0.07736646,3,0.86245555,22,22,0,1185.49951,139.20259,66.37744,-1180.17676,
2,0.97656101,2,0.97656101,3,0.81015396,22,22,0,1180.29028,137.30946,64.80172,-1172.96851,
2,0.94507545,2,0.94507545,3,0.75792891,22,22,0,1175.08875,134.94231,63.40156,-1165.83411,
2,0.91454029,2,0.91454029,3,0.70574713,22,22,0,1169.89136,132.11531,62.17569,-1158.80029,
2,0.88499528,2,0.88499528,3,0.65357029,22,22,0,1164.69458,128.84178,61.12066,-1151.89258,
2,0.85649139,2,0.85649139,3,0.60136318,22,22,0,1159.49475,125.13525,60.2317,-1145.13611,
2,0.82909256,2,0.82909256,3,0.54909253,22,22,0,1154.28857,121.00966,59.50378,-1138.55591,
2,0.80287772,2,0.80287772,3,0.4967266,22,22,0,1149.073,116.47806,58.93156,-1132.17651,
2,0.77620447,2,0.77620447,3,0.44308558,22,22,0,1143.73035,111.79024,58.14561,-1125.8042,
2,0.7470839,2,0.7470839,3,0.38825575,22,22,0,1138.26929,107.53057,56.87529,-1119.3075,
2,0.71522224,2,0.71522224,3,0.33254611,22,22,0,1132.72058,103.79466,55.13452,-1112.67102,
2,0.68097955,2,0.68097955,3,0.2763271,22,22,0,1127.12122,100.51067,53.01235,-1105.93042,
2,0.64464498,2,0.64464498,3,0.22011642,22,22,0,1121.52258,97.66894,50.59161,-1099.12537,
2,0.60615283,2,0.60615283,3,0.16462116,22,22,0,1115.99524,95.39485,47.91972,-1092.27075,
2,0.56531751,2,0.56531751,3,0.11246861,22,22,0,1110.8009,94.2456,45.19104,-1085.46008,
2,0.52207005,2,0.52207005,3,0.06390096,22,22,0,1105.9635,94.25023,42.33868,-1078.63574,
2,0.47703099,2,0.47703099,3,0.01873105,22,22,0,1101.4646,95.20908,39.3425,-1071.79138,
2,0.43128765,2,0.43128765,2,0.95544481,22,22,0,1095.18811,96.91008,36.29513,-1065.00085,
2,0.38576522,2,0.38576522,2,0.87735462,22,22,0,1087.45728,99.20693,33.29216,-1058.33752,
2,0.34106839,2,0.34106839,2,0.80069757,22,22,0,1079.86829,102.03481,30.39675,-1051.84863,
2,0.29758686,2,0.29758686,2,0.72511309,22,22,0,1072.3855,105.3726,27.64266,-1045.5603,
2,0.25564241,2,0.25564241,2,0.65020132,22,22,0,1064.96924,109.20344,25.05178,-1039.49255,
2,0.21551518,2,0.21551518,2,0.57549989,22,22,0,1057.57385,113.5055,22.6382,-1033.66284,
2,0.17744838,2,0.17744838,2,0.50048941,22,22,0,1050.14795,118.25163,20.4104,-1028.08728,
2,0.14164427,2,0.14164427,2,0.42459407,22,22,0,1042.6344,123.41214,18.37231,-1022.78094,
2,0.10826355,2,0.10826355,2,0.34716734,22,22,0,1034.96924,128.957,16.52435,-1017.758,
2,0.07742795,2,0.07742795,2,0.26746359,22,22,0,1027.07861,134.85728,14.86428,-1013.03186,
2,0.0492262,2,0.0492262,2,0.18459553,22,22,0,1018.87476,141.08572,13.38803,-1008.6156,
2,0.02371638,2,0.02371638,2,0.097454,22,22,0,1010.2478,147.61655,12.09023,-1004.52191,
2,0.00093229,2,0.00093229,2,0.00460813,22,22,0,1001.05615,154.4249,10.96519,-1000.76355,
0,0.99735349,2,0.00093229,2,0.00460813,22,22,0,997.35352,161.48747,10.00708,-997.35352,
0,0.9943049,2,0.00093229,2,0.00460813,22,22,0,994.30487,168.78186,9.20997,-994.30487,
0,0.99163055,2,0.00093229,2,0.00460813,22,22,0,991.63055,176.28589,8.56777,-991.63055,
0,0.9893437,2,0.00093229,2,0.00460813,22,22,0,989.34369,183.97728,8.07491,-989.34369,
0,0.98745704,2,0.00093229,2,0.00460813,22,22,0,987.45703,191.83366,7.72591,-987.45703,
0,0.98598301,2,0.00093229,2,0.00460813,22,22,0,985.98303,199.83253,7.51502,-985.98303,
0,0.9849329,2,0.00093229,2,0.00460813,22,22,0,984.93292,207.94923,7.43732,-984.93292,
0,0.98431802,2,0.00093229,2,0.00460813,22,22,0,984.31799,216.15958,7.48786,-984.31799,
0,0.98414779,2,0.00093229,2,0.00460813,22,22,0,984.14777,224.43788,7.66177,-984.14777,
0,0.98443079,2,0.00093229,2,0.00460813,22,22,0,984.43079,232.75768,7.95437,-984.43079,
0,0.98517376,2,0.00093229,2,0.00460813,22,22,0,985.17377,241.09093,8.36159,-985.17377,
0,0.98638272,2,0.00093229,2,0.00460813,22,22,0,986.38275,249.40981,8.87917,-986.38275,
0,0.98806125,2,0.00093229,2,0.00460813,22,22,0,988.06128,257.68539,9.50273,-988.06128,
0,0.99021059,2,0.00093229,2,0.00460813,22,22,0,990.21057,265.88779,10.22815,-990.21057,
0,0.99282986,2,0.00093229,2,0.00460813,22,22,0,992.82983,273.98669,11.05153,-992.82983,
0,0.99591643,2,0.00093229,2,0.00460813,22,22,0,995.91644,281.9516,11.9692,-995.91644,
0,0.99946576,2,0.00093229,2,0.00460813,22,22,0,999.46576,289.75192,12.97757,-999.46576,
2,0.01251589,2,0.01251589,3,0.11704329,22,22,0,1111.25647,297.35718,14.0731,-1003.47083,
2,0.03152935,2,0.03152935,3,0.14751789,22,22,0,1114.29175,304.73706,15.25232,-1007.92249,
2,0.05183398,2,0.05183398,3,0.17864396,22,22,0,1117.39197,311.86185,16.5117,-1012.8089,
2,0.07333673,2,0.07333673,3,0.2103631,22,22,0,1120.55115,318.70245,17.84787,-1018.11627,
2,0.09594829,2,0.09594829,3,0.2426196,22,22,0,1123.76392,325.2305,19.2576,-1023.82867,
2,0.11958034,2,0.11958034,3,0.27535754,22,22,0,1127.02466,331.41852,20.73795,-1029.92749,
2,0.14415288,2,0.14415288,3,0.30852816,22,22,0,1130.32837,337.24008,22.28608,-1036.39294,
2,0.16958474,2,0.16958474,3,0.34208211,22,22,0,1133.67041,342.67017,23.89935,-1043.20239,
2,0.19580324,2,0.19580324,3,0.37597641,22,22,0,1137.04626,347.68533,25.57482,-1050.3324,
2,0.22266082,2,0.22266082,3,0.41023386,22,22,0,1140.45825,352.36612,27.1837,-1057.74707,
2,0.24818362,2,0.24818362,3,0.4437837,22,22,0,1143.7998,357.3847,28.11064,-1064.99072,
2,0.27229378,2,0.27229378,3,0.47625798,22,22,0,1147.0343,362.57614,28.6122,-1072.02136,
2,0.2945503,2,0.2945503,3,0.5073508,22,22,0,1150.1311,368.0983,28.62452,-1078.73047,
2,0.31456277,2,0.31456277,3,0.53662091,22,22,0,1153.04639,373.98877,28.23208,-1085.00586,
2,0.332109,2,0.332109,3,0.56376106,22,22,0,1155.74963,380.25949,27.51639,-1090.77283,
2,0.3467285,2,0.3467285,3,0.58822215,22,22,0,1158.18591,386.93872,26.58841,-1095.88647,
2,0.35853338,2,0.35853338,3,0.61002606,22,22,0,1160.35754,394.01611,25.47544,-1100.35266,
2,0.3679359,2,0.3679359,3,0.62944907,22,22,0,1162.29211,401.40909,24.21777,-1104.25244,
2,0.37526238,2,0.37526238,3,0.64666945,22,22,0,1164.00732,409.01093,22.89983,-1107.64099,
2,0.38067967,2,0.38067967,3,0.661762,22,22,0,1165.5105,416.75632,21.58553,-1110.53552,
2,0.38426197,2,0.38426197,3,0.67474395,22,22,0,1166.80347,424.60785,20.32123,-1112.9314,
2,0.38604689,2,0.38604689,3,0.68561894,22,22,0,1167.8866,432.54333,19.13966,-1114.81616,
2,0.38606948,2,0.38606948,3,0.69440323,22,22,0,1168.7616,440.54785,18.0614,-1116.17834,
2,0.38438588,2,0.38438588,3,0.70113826,22,22,0,1169.43237,448.60318,17.10154,-1117.01331,
2,0.38107321,2,0.38107321,3,0.70589036,22,22,0,1169.90564,456.68677,16.27139,-1117.32336,
2,0.37621465,2,0.37621465,3,0.70873672,22,22,0,1170.18921,464.77399,15.57869,-1117.11414,
2,0.36989501,2,0.36989501,3,0.70976049,22,22,0,1170.29114,472.8392,15.02783,-1116.39343,
2,0.36219808,2,0.36219808,3,0.70904601,22,22,0,1170.21997,480.85599,14.62099,-1115.17029,
2,0.35320023,2,0.35320023,3,0.70667475,22,22,0,1169.98376,488.79822,14.35807,-1113.45361,
2,0.34297189,2,0.34297189,3,0.7027244,22,22,0,1169.59033,496.6402,14.23683,-1111.25232,
2,0.33158183,2,0.33158183,3,0.6972729,22,22,0,1169.04736,504.35565,14.25412,-1108.57666,
2,0.31909177,2,0.31909177,3,0.69039237,22,22,0,1168.36206,511.9184,14.40613,-1105.43652,
2,0.30555862,2,0.30555862,3,0.68215132,22,22,0,1167.54126,519.30237,14.68827,-1101.84216,
2,0.29103816,2,0.29103816,3,0.67261738,22,22,0,1166.59167,526.48138,15.09569,-1097.8053,
2,0.27558064,2,0.27558064,3,0.66185468,22,22,0,1165.51965,533.42944,15.62329,-1093.33801,
2,0.25923544,2,0.25923544,3,0.64992523,22,22,0,1164.33154,540.12048,16.26597,-1088.45374,
2,0.24205017,2,0.24205017,3,0.6368891,22,22,0,1163.03308,546.52856,17.01891,-1083.16724,
2,0.22406986,2,0.22406986,3,0.62280488,22,22,0,1161.63037,552.6283,17.87712,-1077.49451,
2,0.20533824,2,0.20533824,3,0.60772943,22,22,0,1160.12878,558.3949,18.83566,-1071.453,
2,0.18589972,2,0.18589972,3,0.59171897,22,22,0,1158.53418,563.8042,19.88967,-1065.06201,
2,0.16579826,2,0.16579826,3,0.57482964,22,22,0,1156.85205,568.83295,21.03461,-1058.34277,
2,0.14507666,2,0.14507666,3,0.55711544,22,22,0,1155.08765,573.45892,22.26603,-1051.31775,
2,0.12377876,2,0.12377876,3,0.53863102,22,22,0,1153.24658,577.66132,23.57938,-1044.01135,
2,0.101949,2,0.101949,3,0.51943088,22,22,0,1151.33435,581.42078,24.97076,-1036.45007,
2,0.07963192,2,0.07963192,3,0.49956793,22,22,0,1149.35596,584.71936,26.43629,-1028.66138,
2,0.05687076,2,0.05687076,3,0.47909304,22,22,0,1147.31665,587.54095,27.97217,-1020.67389,
2,0.03371122,2,0.03371122,3,0.4580588,22,22,0,1145.22168,589.87152,29.57485,-1012.51807,
2,0.01019789,2,0.01019789,3,0.43651477,22,22,0,1143.07581,591.69873,31.24075,-1004.22479,
0,0.99582654,2,0.01019789,3,0.43651477,22,22,0,995.82654,593.01263,32.96653,-995.82654,
0,0.98735714,2,0.01019789,3,0.43651477,22,22,0,987.35712,593.80591,34.74929,-987.35712,
0,0.97885042,2,0.01019789,3,0.43651477,22,22,0,978.8504,594.07288,36.58637,-978.8504,
0,0.97034049,2,0.01019789,3,0.43651477,22,22,0,970.34052,593.81012,38.47512,-970.34052,
0,0.96186155,2,0.01019789,3,0.43651477,22,22,0,961.86157,593.0166,40.41258,-961.86157,
0,0.95344853,2,0.01019789,3,0.43651477,22,22,0,953.44855,591.69427,42.39631,-953.44855,
0,0.94513577,2,0.01019789,3,0.43651477,22,22,0,945.13574,589.84692,44.42366,-945.1358,
0,0.93695831,2,0.01019789,3,0.43651477,22,22,0,936.95831,587.48169,46.49274,-936.95831,
0,0.92894977,2,0.01019789,3,0.43651477,22,22,0,928.94977,584.60706,48.60128,-928.94977,
0,0.92114341,2,0.01019789,3,0.43651477,22,22,0,921.14343,581.23413,50.74715,-921.14343,
0,0.91343862,2,0.01019789,3,0.43651477,22,22,0,913.4386,577.47266,52.73303,-913.43866,
0,0.90564197,2,0.01019789,3,0.43651477,22,22,0,905.64197,573.69269,54.24545,-905.64197,
0,0.89774245,2,0.01019789,3,0.43651477,22,22,0,897.74243,570.34491,55.2717,-897.74249,
0,0.88970268,2,0.01019789,3,0.43651477,22,22,0,889.7027,567.42554,55.81277,-889.7027,
0,0.88158393,2,0.01019789,3,0.43651477,22,22,0,881.58392,565.42725,56.03428,-881.58392,
0,0.87331408,2,0.01019789,3,0.43651477,22,22,0,873.31409,564.29083,55.87598,-873.31409,
0,0.86493886,2,0.01019789,3,0.43651477,22,22,0,864.93884,563.83405,55.40475,-864.9389,
0,0.8565625,2,0.01019789,3,0.43651477,22,22,0,856.5625,563.90149,54.75985,-856.5625,
0,0.84825975,2,0.01019789,3,0.43651477,22,22,0,848.25977,564.41602,54.04408,-848.25977,
0,0.84007192,2,0.01019789,3,0.43651477,22,22,0,840.0719,565.36133,53.31739,-840.07196,
0,0.83202517,2,0.01019789,3,0.43651477,22,22,0,832.02515,566.74396,52.61793,-832.02521,
0,0.82414162,2,0.01019789,3,0.43651477,22,22,0,824.1416,568.57123,51.97614,-824.14166,
0,0.81643677,2,0.01019789,3,0.43651477,22,22,0,816.43677,570.85297,51.41065,-816.43683,
0,0.80892628,2,0.01019789,3,0.43651477,22,22,0,808.92627,573.59058,50.93574,-808.92633,
0,0.80162698,2,0.01019789,3,0.43651477,22,22,0,801.62695,576.77753,50.56281,-801.62701,
0,0.79455638,2,0.01019789,3,0.43651477,22,22,0,794.5564,580.40247,50.30046,-794.5564,
0,0.78773236,2,0.01019789,3,0.43651477,22,22,0,787.73236,584.45148,50.15443,-787.73242,
0,0.78117317,2,0.01019789,3,0.43651477,22,22,0,781.17316,588.909,50.128,-781.17322,
0,0.7748971,2,0.01019789,3,0.43651477,22,22,0,774.89709,593.75879,50.22242,-774.89716,
0,0.76892257,2,0.01019789,3,0.43651477,22,22,0,768.92255,598.98401,50.43726,-768.92261,
0,0.76326829,2,0.01019789,3,0.43651477,22,22,0,763.26831,604.56683,50.77102,-763.26831,
0,0.75795245,2,0.01019789,3,0.43651477,22,22,0,757.95245,610.48901,51.22073,-757.95251,
0,0.75299335,2,0.01019789,3,0.43651477,22,22,0,752.99335,616.73083,51.78293,-752.99341,
0,0.74840903,2,0.01019789,3,0.43651477,22,22,0,748.40906,623.27136,52.45408,-748.40906,
0,0.7442171,2,0.01019789,3,0.43651477,22,22,0,744.2171,630.08948,53.23005,-744.21716,
0,0.74043441,2,0.01019789,3,0.43651477,22,22,0,740.43439,637.16272,54.10625,-740.43445,
0,0.73707694,2,0.01019789,3,0.43651477,22,22,0,737.07697,644.46716,55.07817,-737.07697,
0,0.73415971,2,0.01019789,3,0.43651477,22,22,0,734.15973,651.97766,56.14134,-734.15973,
0,0.73169661,2,0.01019789,3,0.43651477,22,22,0,731.69659,659.66785,57.29139,-731.69666,
0,0.72970027,2,0.01019789,3,0.43651477,22,22,0,729.70026,667.51019,58.52411,-729.70032,
0,0.72818172,2,0.01019789,3,0.43651477,22,22,0,728.1817,675.47632,59.83521,-728.18176,
0,0.72715026,2,0.01019789,3,0.43651477,22,22,0,727.15027,683.5365,61.22061,-727.15027,
0,0.72661316,2,0.01019789,3,0.43651477,22,22,0,726.61316,691.65997,62.67654,-726.61322,
0,0.72657585,2,0.01019789,3,0.43651477,22,22,0,726.57587,699.81531,64.19933,-726.57587,
0,0.72704202,2,0.01019789,3,0.43651477,22,22,0,727.04199,707.97095,65.78527,-727.04205,
0,0.72801256,2,0.01019789,3,0.43651477,22,22,0,728.01257,716.09399,67.43137,-728.01257,
0,0.72948694,2,0.01019789,3,0.43651477,22,22,0,729.48694,724.15186,69.13456,-729.487,
0,0.73146212,2,0.01019789,3,0.43651477,22,22,0,731.4621,732.11169,70.89192,-731.46216,
0,0.73393244,2,0.01019789,3,0.43651477,22,22,0,733.93243,739.94067,72.70065,-733.9325,
0,0.73689026,2,0.01019789,3,0.43651477,22,22,0,736.89026,747.60626,74.55814,-736.89026,
0,0.74032563,2,0.01019789,3,0.43651477,22,22,0,740.32562,755.0766,76.46164,-740.32568,
0,0.74422616,2,0.01019789,3,0.43651477,22,22,0,744.22614,762.32013,78.40885,-744.2262,
0,0.74857759,2,0.01019789,3,0.43651477,22,22,0,748.57758,769.3064,80.39722,-748.57764,
0,0.7533626,2,0.01019789,3,0.43651477,22,22,0,753.36261,776.00568,82.4246,-753.36261,
0,0.75856251,2,0.01019789,3,0.43651477,22,22,0,758.5625,782.38928,84.48908,-758.56256,
0,0.76415694,2,0.01019789,3,0.43651477,22,22,0,764.15692,788.42987,86.58871,-764.15698,
0,0.77012265,2,0.01019789,3,0.43651477,22,22,0,770.12262,794.10156,88.72184,-770.12268,
0,0.77643579,2,0.01019789,3,0.43651477,22,22,0,776.43579,799.38007,90.88659,-776.43579,
0,0.78306997,2,0.01019789,3,0.43651477,22,22,0,783.06995,804.24261,93.08144,-783.07001,
0,0.79719031,2,0.01019789,3,0.43651477,22,22,0,797.19031,812.63873,97.55476,-797.19031,
0,0.79719031,2,0.01019789,3,0.43651477,22,22,0,797.19031,812.63873,97.55476,-797.19031,
0,0.80443978,2,0.01019789,3,0.43651477,22,22,0,804.43976,816.79626,99.19174,-804.43982,
0,0.81160975,2,0.01019789,3,0.43651477,22,22,0,811.60974,821.01379,100.47552,-811.60974,
0,0.81874216,2,0.01019789,3,0.43651477,22,22,0,818.74213,825.28339,101.40028,-818.74219,
0,0.82573718,2,0.01019789,3,0.43651477,22,22,0,825.73718,829.71106,101.96815,-825.73718,
0,0.83250397,2,0.01019789,3,0.43651477,22,22,0,832.50397,834.39642,102.20361,-832.50397,
0,0.83896518,2,0.01019789,3,0.43651477,22,22,0,838.96515,839.39441,102.16382,-838.96521,
0,0.8450467,2,0.01019789,3,0.43651477,22,22,0,845.04669,844.74323,101.91435,-845.04669,
0,0.85070199,2,0.01019789,3,0.43651477,22,22,0,850.70197,850.45422,101.51205,-850.70203,
0,0.85595465,2,0.01019789,3,0.43651477,22,22,0,855.95465,856.48608,100.98515,-855.95465,
0,0.86081821,2,0.01019789,3,0.43651477,22,22,0,860.81824,862.77191,100.39089,-860.81824,
0,0.86528867,2,0.01019789,3,0.43651477,22,22,0,865.2887,869.26605,99.78071,-865.2887,
0,0.86935252,2,0.01019789,3,0.43651477,22,22,0,869.35254,875.94287,99.19324,-869.35254,
0,0.87299424,2,0.01019789,3,0.43651477,22,22,0,872.99426,882.78632,98.65791,-872.99426,
0,0.87619853,2,0.01019789,3,0.43651477,22,22,0,876.19855,889.78894,98.1928,-876.19855,
0,0.87895483,2,0.01019789,3,0.43651477,22,22,0,878.95483,896.9397,97.81152,-878.95483,
0,0.88125688,2,0.01019789,3,0.43651477,22,22,0,881.2569,904.22241,97.52484,-881.2569,
0,0.88310063,2,0.01019789,3,0.43651477,22,22,0,883.10065,911.61792,97.34091,-883.10065,
0,0.88448393,2,0.01019789,3,0.43651477,22,22,0,884.48395,919.10492,97.26528,-884.48395,
0,0.88540524,2,0.01019789,3,0.43651477,22,22,0,885.40521,926.66113,97.30116,-885.40527,
0,0.88586378,2,0.01019789,3,0.43651477,22,22,0,885.86377,934.26324,97.44997,-885.86377,
0,0.88585895,2,0.01019789,3,0.43651477,22,22,0,885.85895,941.88727,97.71171,-885.85895,
0,0.88539088,2,0.01019789,3,0.43651477,22,22,0,885.39087,949.50897,98.08473,-885.39087,
0,0.88446069,2,0.01019789,3,0.43651477,22,22,0,884.46069,957.10309,98.5667,-884.46069,
0,0.88307011,2,0.01019789,3,0.43651477,22,22,0,883.07013,964.64417,99.15424,-883.07013,
0,0.88122231,2,0.01019789,3,0.43651477,22,22,0,881.22229,972.10583,99.84384,-881.22235,
0,0.87892091,2,0.01019789,3,0.43651477,22,22,0,878.9209,979.46173,100.63156,-878.9209,
